Name	Score	Freq
AT1G10417:3425067:3425306	0.037250028743846	1
AT5G60960+AT5G60950:24527939:24528088	0.0374722961473534	1
AT1G77890+AT1G77910:29293273:29293278	0.0374722961473534	1
AT3G19330:6700754:6700756	0.037694554200632	1
AT1G77060+AT1G77030:28948357:28948483	0.0378056797210175	1
AT1G49980:18511994:18511998	0.0379168029039442	1
AT1G43170:16268745:16268865	0.0380279237494448	1
AT1G50460:18697073:18697706	0.038361272261718	1
AT2G21595:9242319:9242398	0.038361272261718	1
AT2G43200+AT2G43190+AT2G43210:17956063:17956198	0.0384723837578422	1
AT2G21590:9238932:9239032	0.0386945997383367	1
AT2G35830+AT2G35820:15051482:15051818	0.0388057042227726	1
AT2G45000+AT2G45010:18569376:18569857	0.0389168063700447	1
AT2G40260:16818031:16818154	0.0389168063700447	1
AT4G35100:16710107:16710289	0.0390279061801857	1
AT4G18140+AT4G18130:10047639:10047976	0.0391390036532284	1
AT1G79620:29958452:29958525	0.0391390036532284	1
AT1G49660+AT1G49650:18378634:18378634	0.0392500987892056	1
AT5G41560:16622393:16622535	0.0393611915881501	1
AT3G03350:791273:791509	0.0394722820500946	1
AT5G06950:2151309:2151797	0.0394722820500946	1
AT4G37010+AT4G37000:17445136:17445238	0.0395833701750719	1
AT2G20810+AT2G20815:8960617:8960760	0.0395833701750719	1
AT1G07890:2437752:2437833	0.0396944559631148	1
AT4G23420+AT4G07120:12226086:12226135	0.0396944559631148	1
AT2G45000+AT2G45010:18564017:18565626	0.039805539414256	1
AT2G45500:18752031:18752100	0.039805539414256	1
AT1G77060+AT1G77030:28949720:28949777	0.0399166205285284	1
AT5G52890:21445426:21445509	0.0399166205285284	1
AT5G01410:172087:172560	0.0400276993059647	1
AT5G19500:6581114:6581198	0.0400276993059647	1
AT3G60600+AT3G60590:22398886:22399753	0.0401387757465977	1
AT5G62090:24938623:24938919	0.0401387757465977	1
AT1G50460:18696915:18696993	0.0402498498504601	1
AT1G03160:766169:766194	0.0402498498504601	1
AT5G64460:25775395:25775429	0.0403609216175847	1
AT4G16845:9476834:9477003	0.0405830581417518	1
AT1G69523+AT1G69520:26128625:26128721	0.0406941228988597	1
AT1G72330+AT1G72340:27235765:27235919	0.0410273031506746	1
AT2G14170:5977272:5977355	0.0410273031506746	1
AT2G32320:13729207:13729242	0.0411383585615525	1
AT3G10420:3238996:3239179	0.0412494116359547	1
AT1G03960:1014914:1014950	0.0412494116359547	1
AT1G77060+AT1G77030:28947743:28948266	0.0413604623739142	1
AT3G26680:9802996:9803051	0.0413604623739142	1
AT4G33580+AT4G33565:16136749:16138250	0.0414715107754636	1
AT1G70180:26426510:26426613	0.0414715107754636	1
AT5G19500:6580042:6580131	0.0415825568406357	1
AT4G35750+AT4G35760:16941551:16942030	0.0418046419619792	1
AT1G55450:20706649:20706675	0.0418046419619792	1
AT5G40530:16235814:16235882	0.0419156810182161	1
AT4G18140+AT4G18130:10047046:10047250	0.042137752121984	1
AT3G57062:21122299:21122322	0.0422487841695807	1
AT2G31910+AT2G31902+AT2G08485:13569782:13569836	0.0422487841695807	1
AT2G43200+AT2G43190+AT2G43210:17958227:17958898	0.0423598138810294	1
AT1G43020:16156752:16156803	0.0423598138810294	1
AT5G25630:8947498:8947696	0.042470841256363	1
AT5G20720:7016457:7016481	0.0425818662956142	1
AT4G28706+AT4G28710:14178842:14178981	0.0428039093660007	1
AT2G40110:16749057:16749142	0.0428039093660007	1
AT1G70790+AT1G70800:26700852:26701418	0.0429149273972015	1
AT2G27110:11580463:11580609	0.0429149273972015	1
AT5G61910+AT5G61900:24860449:24860656	0.043025943092451	1
AT2G02760:773925:774003	0.043136956451782	1
AT3G59520+AT3G59530:21993666:21994086	0.0432479674752273	1
AT3G15390:5198976:5199539	0.0434699825145917	1
AT3G61800:22876883:22877003	0.0434699825145917	1
AT5G48880:19816923:19817029	0.0435809865305763	1
AT2G32250:13696289:13696411	0.0435809865305763	1
AT2G41430:17270076:17270162	0.0436919882108062	1
AT5G19500:6581298:6581426	0.0436919882108062	1
AT1G14990+AT1G14980:5167586:5167702	0.0438029875553143	1
AT1G04750:1332731:1332848	0.0440249792372957	1
AT2G25510:10857071:10857217	0.0442469615767826	1
AT5G47620:19303856:19303921	0.0442469615767826	1
AT1G72330+AT1G72340:27236455:27236788	0.0443579492431726	1
AT1G68185:25558181:25558266	0.0443579492431726	1
AT1G36180:13547502:13547594	0.0444689345740372	1
AT3G07090:2244597:2244756	0.0445799175694094	1
AT5G25570+AT5G25560:8901755:8901925	0.0445799175694094	1
AT4G25080:12878146:12878193	0.0446908982293217	1
AT5G02740:617718:618134	0.0446908982293217	1
AT5G45472+AT5G45475+AT5G45469+AT5G45490:18427335:18428867	0.044801876553807	1
AT5G14650:4725830:4725935	0.044801876553807	1
AT2G32690:13863717:13864049	0.044912852542898	1
AT4G18140+AT4G18130:10046747:10047045	0.0450238261966275	1
AT3G23490:8422995:8423018	0.0450238261966275	1
AT5G16140:5271541:5271854	0.0451347975150283	1
AT1G13930:4761712:4761869	0.0452457664981332	1
AT1G68290:25597854:25597918	0.0452457664981332	1
AT2G40290+AT2G40300:16832898:16833294	0.045467697458586	1
AT4G37560:17648215:17648220	0.045467697458586	1
AT4G26530+AT4G26520+AT4G26510:13384033:13384106	0.0455786594359995	1
AT5G22450+AT5G22460:7438630:7439259	0.045689619078248	1
AT1G10900:3636998:3637022	0.045689619078248	1
AT1G21651+AT1G21650:7602553:7604215	0.0458005763853645	1
AT3G06480:1986718:1986803	0.0459115313573815	1
AT4G28240+AT4G28230:13997308:13998347	0.0460224839943319	1
AT2G23985:10205475:10205501	0.0461334342962484	1
AT1G62290:23013416:23013477	0.0461334342962484	1
AT2G06025:2348061:2348135	0.0462443822631638	1
AT1G03740:936573:936654	0.0463553278951109	1
AT1G75110+AT1G75100:28194069:28195460	0.0464662711921224	1
AT1G77060+AT1G77030:28949303:28949354	0.046577212154231	1
AT5G61880:24850427:24850431	0.046577212154231	1
AT5G14210+AT5G14220:4584821:4584994	0.0466881507814696	1
AT5G15860:5178157:5178504	0.0466881507814696	1
AT4G00700+AT4G00690+AT4G00695:281722:281798	0.0469100210314676	1
AT3G14420:4821945:4822032	0.0471318819423785	1
AT1G49980:18511999:18512089	0.0471318819423785	1
AT3G06160+AT3G06170:1865665:1865747	0.0472428088957581	1
AT3G54440+AT3G54430:20146626:20147429	0.0473537335144642	1
AT1G77770:29247834:29247926	0.0473537335144642	1
AT2G43920:18190429:18190560	0.0474646557985296	1
AT5G19500:6580884:6581037	0.047575575747987	1
AT2G01510+AT2G01505:230553:232518	0.0476864933628692	1
AT5G19500:6580403:6580472	0.0476864933628692	1
AT1G16705+AT1G16700:5713181:5713333	0.0477974086432089	1
AT1G79500:29906601:29906653	0.0477974086432089	1
AT4G34150+AT4G34160:16358777:16358907	0.0479083215890388	1
AT5G01950:369601:369690	0.0479083215890388	1
AT5G46510:18861001:18862123	0.0480192322003918	1
AT4G35090:16703287:16703486	0.0481301404773006	1
AT1G48175:17790364:17790396	0.0481301404773006	1
AT4G21750:11556190:11556838	0.048241046419798	1
AT3G60750:22456936:22457458	0.0483519500279166	1
AT4G38570:18033585:18033586	0.0483519500279166	1
AT3G10620+AT3G10610:3319437:3320162	0.0484628513016893	1
AT2G38780:16215236:16215258	0.0484628513016893	1
AT1G70650+AT1G70660:26639685:26640061	0.0485737502411489	1
AT3G04810:1317513:1317946	0.048684646846328	1
AT1G56510:21167565:21168173	0.0487955411172594	1
AT2G22970:9778057:9778060	0.0487955411172594	1
AT3G60820:22471831:22471902	0.048906433053976	1
AT4G14930+AT4G14940:8541879:8541899	0.048906433053976	1
AT3G58610:21674732:21674800	0.0490173226565104	1
AT2G31900:13567080:13567137	0.0490173226565104	1
AT1G36180:13547680:13547775	0.0491282099248954	1
AT4G00620+AT4G00630:259546:259713	0.0492390948591638	1
AT4G17440:9728600:9728709	0.0492390948591638	1
AT5G45472+AT5G45475+AT5G45469+AT5G45490:18431064:18432128	0.0493499774593483	1
AT3G27090:9989685:9989922	0.0493499774593483	1
AT4G24380:12613291:12613377	0.0494608577254816	1
AT3G12250:3906451:3906525	0.0494608577254816	1
AT3G23050:8195818:8196074	0.0495717356575966	1
AT1G49980:18511749:18511848	0.0496826112557259	1
AT1G74600+AT1G74590:28024343:28024839	0.0497934845199023	1
AT5G01770:293675:294303	0.0497934845199023	1
AT3G53140+AT3G53130:19696624:19696688	0.0499043554501587	1
AT2G30460:12978195:12978368	0.0499043554501587	1
AT5G19500:6580746:6580798	0.0500152240465276	1
AT1G10960+AT1G10950:3659204:3659411	0.050126090309042	1
AT2G43490:18054392:18054410	0.050126090309042	1
AT5G09300:2884797:2884814	0.0502369542377345	1
AT4G21510+AT4G21520:11446630:11447335	0.0503478158326379	1
AT1G33770:12243010:12243327	0.050458675093785	1
AT2G14170:5977356:5977450	0.0505695320212084	1
AT1G15060+AT1G15050:5182605:5182745	0.0506803866149411	1
AT1G05380:1582667:1582672	0.0507912388750156	1
AT5G14210+AT5G14220:4580000:4582628	0.0509020888014647	1
AT1G01770+AT1G01780:282767:282848	0.0509020888014647	1
AT1G06680+AT1G06670:2041630:2041704	0.0510129363943213	1
AT1G51840:19250212:19250290	0.0510129363943213	1
AT4G23570:12299749:12299877	0.051123781653618	1
AT2G01760:333150:333212	0.0512346245793876	1
AT1G10960+AT1G10950:3662463:3662836	0.051345465171663	1
AT5G18980:6337893:6338209	0.0514563034304767	1
AT5G19500:6580558:6580659	0.0515671393558615	1
AT1G50460:18695929:18696003	0.0516779729478503	1
AT2G43490:18058045:18058056	0.0516779729478503	1
AT4G26530+AT4G26520+AT4G26510:13388719:13388783	0.0518996331317706	1
AT2G22970:9778061:9778143	0.0518996331317706	1
AT5G56030:22686473:22686831	0.0520104597237676	1
AT5G65610:26219442:26219474	0.0520104597237676	1
AT1G16705+AT1G16700:5712877:5712991	0.0521212839824995	1
AT4G38570:18033587:18033596	0.0521212839824995	1
AT5G14270+AT5G14280:4609078:4609347	0.0522321059079991	1
AT1G08820:2824574:2824791	0.0522321059079991	1
AT5G22450+AT5G22460:7437794:7438049	0.052342925500299	1
AT1G77060+AT1G77030:28951151:28951642	0.0524537427594321	1
AT5G58140:23524550:23524722	0.0524537427594321	1
AT4G21860:11600097:11600109	0.0525645576854312	1
AT1G31360:11236536:11236644	0.0526753702783288	1
AT3G66654:2088501:2088505	0.0526753702783288	1
AT4G12460:7391277:7391726	0.0527861805381579	1
AT4G38570:18033597:18033599	0.0527861805381579	1
AT3G14420:4821941:4821944	0.0528969884649512	1
AT5G23770+AT5G23760:8016248:8016471	0.0528969884649512	1
AT5G63700:25494578:25494637	0.0530077940587412	1
AT3G52640:19515343:19515628	0.0530077940587412	1
AT1G42550+AT1G42540:15976224:15976773	0.053118597319561	1
AT1G70530:26589313:26589401	0.053118597319561	1
AT1G09340:3015575:3015910	0.0532293982474431	1
AT1G69523+AT1G69520:26129403:26129550	0.0533401968424204	1
AT1G79090:29753005:29753082	0.0533401968424204	1
AT5G43500:17469892:17469993	0.0534509931045255	1
AT1G26880:9317522:9318277	0.0534509931045255	1
AT1G61660:22754361:22754369	0.0535617870337913	1
AT3G12250:3906417:3906450	0.0536725786302504	1
AT1G72330+AT1G72340:27234730:27234808	0.0538941548248798	1
AT1G78000:29332622:29332733	0.0538941548248798	1
AT1G01520+AT1G01510:191138:191258	0.0540049394231156	1
AT5G63680:25490376:25490474	0.0540049394231156	1
AT3G24180+AT3G24170:8739297:8739350	0.0542265016215928	1
AT1G14380:4921459:4921467	0.0542265016215928	1
AT5G11850:3818548:3818815	0.0543372792218998	1
AT1G02475+AT1G02470:512074:512121	0.0543372792218998	1
AT3G22850+AT3G22845:8088031:8088148	0.0545588274248143	1
AT2G41100:17138574:17138673	0.0546695980274873	1
AT5G51110:20777501:20778131	0.0546695980274873	1
AT4G21150:11278631:11278643	0.0547803662976811	1
AT1G72330+AT1G72340:27234579:27234640	0.0548911322354285	1
AT3G20090:7018403:7018651	0.0548911322354285	1
AT5G46110:18700060:18700063	0.0550018958407622	1
AT4G28706+AT4G28710:14177258:14177435	0.0551126571137149	1
AT4G17190:9650566:9650644	0.0551126571137149	1
AT4G28706+AT4G28710:14170614:14170801	0.0552234160543194	1
AT1G78870:29651846:29651948	0.0553341726626085	1
AT4G16845:9477448:9477469	0.0553341726626085	1
AT3G04780+AT3G04770:1310699:1310887	0.0554449269386148	1
AT1G72330+AT1G72340:27235098:27235208	0.0556664284939102	1
AT4G26550:13403828:13404014	0.0556664284939102	1
AT3G07565:2415355:2415381	0.0557771757732648	1
AT3G24180+AT3G24170:8738129:8738270	0.0558879207204676	1
AT4G27040:13572885:13572888	0.0559986633355514	1
AT1G50460:18696396:18696494	0.056109403618549	1
AT4G16540:9316238:9316268	0.056109403618549	1
AT1G73460+AT1G73470:27621691:27623050	0.0562201415694929	1
AT1G19690+AT1G19700:6808278:6808415	0.0563308771884161	1
AT4G14880:8517960:8518013	0.0564416104753512	1
AT3G22190:7833557:7833722	0.0564416104753512	1
AT1G03310:813582:813604	0.0565523414303311	1
AT5G56660:22933267:22933634	0.0565523414303311	1
AT2G42890:17854533:17854553	0.0566630700533883	1
AT4G13670:7950389:7950550	0.0567737963445557	1
AT1G07890:2437725:2437741	0.056884520303866	1
AT1G50910+AT1G07693:18869430:18869542	0.0569952419313519	1
AT2G04030:1281754:1281899	0.0571059612270462	1
AT1G33055+AT1G33050:11971410:11971532	0.0571059612270462	1
AT1G02475+AT1G02470:511765:511990	0.057327392823191	1
AT3G06210:1880011:1880140	0.0574381051237069	1
AT1G07300+AT1G07310:2245758:2246293	0.0575488150925621	1
AT1G09985:29841542:29842021	0.0575488150925621	1
AT1G04850:1368075:1368461	0.0576595227297893	1
AT4G13575:7890249:7892319	0.0577702280354214	1
AT3G12250:3906077:3906108	0.0577702280354214	1
AT2G35830+AT2G35820:15050677:15051084	0.0578809310094911	1
AT5G46280:18770562:18770653	0.0578809310094911	1
AT2G42670:17772653:17773147	0.057991631652031	1
AT1G23730:8397642:8397747	0.0581023299630739	1
AT5G08400:2708940:2708946	0.0582130259426525	1
AT1G74600+AT1G74590:28023627:28024261	0.0583237195907997	1
AT1G09000:2894368:2894395	0.0584344109075481	1
AT3G44485+AT3G44480:16096047:16096225	0.0585450998929305	1
AT4G00230:94791:94896	0.0585450998929305	1
AT3G52075+AT3G52060+AT3G52072:19312602:19313125	0.0586557865469795	1
AT2G06025:2348136:2348248	0.0586557865469795	1
AT2G40640:16961961:16962036	0.058766470869728	1
AT2G45070:18587017:18587081	0.0588771528612086	1
AT1G79620:29960602:29960673	0.0589878325214542	1
AT5G11640+AT5G11630:3741504:3741781	0.0590985098504974	1
AT3G54380:20136357:20136415	0.0590985098504974	1
AT3G06440:1972622:1972804	0.0592091848483709	1
AT1G36180:13545972:13546311	0.0593198575151076	1
AT3G01310:101514:101531	0.0593198575151076	1
AT2G16940:7345777:7345901	0.0594305278507401	1
AT5G17920:5935204:5935368	0.0594305278507401	1
AT1G19180:6622475:6622672	0.0595411958553011	1
AT1G10210:3349319:3349564	0.0595411958553011	1
AT1G01520+AT1G01510:191341:191475	0.0596518615288235	1
AT5G06265:1905384:1905754	0.0596518615288235	1
AT1G10960+AT1G10950:3660325:3660517	0.0597625248713399	1
AT5G28020:10027783:10027868	0.0597625248713399	1
AT5G19500:6579904:6579953	0.0598731858828831	1
AT5G26730:9300416:9300478	0.0599838445634857	1
AT1G48490:17927896:17927898	0.0599838445634857	1
AT5G23510:7928948:7929060	0.0600945009131807	1
AT5G22450+AT5G22460:7438268:7438338	0.0602051549320006	1
AT4G33580+AT4G33565:16138360:16138474	0.0603158066199781	1
AT1G79620:29960757:29960828	0.0603158066199781	1
AT3G26890+AT3G26900:9911415:9911606	0.0604264559771462	1
AT4G03820:1772128:1772224	0.0604264559771462	1
AT3G48330:17892738:17892794	0.0605371030035374	1
AT1G10585+AT1G10580:3494967:3495244	0.0606477476991845	1
AT1G11860:4003356:4003442	0.0607583900641202	1
AT4G10050:6286997:6287070	0.0607583900641202	1
AT2G31900:13566906:13567007	0.0609796678019884	1
AT1G20960+AT1G20950:7297239:7297580	0.0610903031749864	1
AT2G37370:15679495:15679707	0.0610903031749864	1
AT1G72330+AT1G72340:27236039:27236079	0.0612009362174039	1
AT5G64390+AT5G64400:25750357:25750830	0.0613115669292737	1
AT4G23250+AT4G23240:12160929:12161082	0.0614221953106286	1
AT2G32320:13729286:13729306	0.0614221953106286	1
AT2G35840+AT2G35850:15053720:15053932	0.0615328213615011	1
AT1G49980:18511963:18511993	0.0615328213615011	1
AT1G47410:17395647:17395673	0.0616434450819242	1
AT1G56612:21214608:21214719	0.0617540664719304	1
AT5G57030+AT5G57020:23074867:23075132	0.0619753022608234	1
AT2G40200:16791010:16791379	0.0619753022608234	1
AT4G23250+AT4G23240:12161504:12161714	0.0620859166597755	1
AT4G03430:1517119:1517124	0.0623071384668549	1
AT3G26100:9537403:9537584	0.0625283509530527	1
AT5G60250:24253212:24253987	0.0626389537009027	1
AT3G24180+AT3G24170:8737129:8737196	0.0628601522062687	1
AT1G68290:25597678:25597770	0.0628601522062687	1
AT3G11470:3610341:3610427	0.0629707479638502	1
AT4G02760:1228163:1228236	0.0630813413914075	1
AT1G77060+AT1G77030:28949083:28949159	0.0631919324889735	1
AT1G03400:843147:843230	0.0631919324889735	1
AT2G45700:18827867:18827945	0.063302521256581	1
AT3G10060:3103774:3104014	0.0634131076942624	1
AT3G29350:11264631:11264685	0.0634131076942624	1
AT3G44670+AT3G44665:16219816:16221160	0.0635236918020508	1
AT1G63830:23685721:23685784	0.0635236918020508	1
AT1G50460:18696150:18696305	0.0636342735799787	1
AT3G10650+AT3G10660+AT3G10640:3324611:3324836	0.0636342735799787	1
AT1G69230+AT1G69220:26026312:26026623	0.0637448530280789	1
AT4G20360:10991494:10991709	0.0638554301463841	1
AT1G02475+AT1G02470:512378:512430	0.0638554301463841	1
AT5G27830:9862607:9862615	0.063966004934927	1
AT1G79620:29960911:29960985	0.0640765773937404	1
AT4G23470:12249033:12249070	0.0642977153223094	1
AT4G33760:16192579:16192687	0.0644082807921305	1
AT1G69523+AT1G69520:26128288:26128402	0.0645188439323529	1
AT5G37780:15005347:15005424	0.0645188439323529	1
AT1G31550:11295991:11295999	0.0646294047430094	1
AT3G05770:1710328:1710734	0.0646294047430094	1
AT3G58460+AT3G58470:21627870:21628028	0.0647399632241327	1
AT1G08460:2673508:2674166	0.0648505193757555	1
AT1G02475+AT1G02470:512214:512262	0.0648505193757555	1
AT1G10960+AT1G10950:3663197:3663470	0.0649610731979106	1
AT5G56180:22738263:22738402	0.0649610731979106	1
AT3G24180+AT3G24170:8739754:8739857	0.0651821738539483	1
AT5G06230:1886707:1887031	0.0651821738539483	1
AT5G16780:5515707:5516726	0.0652927206878964	1
AT4G18140+AT4G18130:10048056:10048550	0.0654032651925077	1
AT3G20390:7111833:7111929	0.0654032651925077	1
AT3G58460+AT3G58470:21627305:21627386	0.0655138073678148	1
AT1G54790:20441471:20441741	0.0655138073678148	1
AT1G43170:16268681:16268744	0.0656243472138504	1
AT3G12100:3855480:3855531	0.0656243472138504	1
AT2G18740:8124888:8125078	0.0657348847306474	1
AT4G16540:9316023:9316237	0.0657348847306474	1
AT2G02170:558759:558891	0.0658454199182384	1
AT5G27680:9794129:9794224	0.065955952776656	1
AT5G62130:24951861:24952052	0.0660664833059332	1
AT1G03550:886527:886553	0.0660664833059332	1
AT1G51680:19159320:19159650	0.0661770115061025	1
AT2G26810:11435807:11435874	0.0662875373771968	1
AT5G23155+AT5G23150:7794445:7794581	0.0663980609192486	1
AT1G77180+AT1G77170:28998038:28999576	0.0665085821322907	1
AT3G22104:7790523:7790635	0.0665085821322907	1
AT5G13960:4502194:4502388	0.0666191010163559	1
AT5G42400:16954064:16954148	0.0667296175714769	1
AT4G21410+AT4G03065+AT4G21400:11400869:11401477	0.066950643695017	1
AT3G26100:9537585:9537827	0.066950643695017	1
AT1G50240:18608256:18608319	0.0670611532635016	1
AT3G11210+AT3G11220:3514976:3515112	0.0671716605031728	1
AT1G69523+AT1G69520:26129267:26129329	0.0672821654140634	1
AT3G52155:19344562:19344647	0.0672821654140634	1
AT4G24800:12782311:12782448	0.067392667996206	1
AT5G53486:21721957:21722013	0.0675031682496335	1
AT3G12250:3906109:3906150	0.0675031682496335	1
AT4G24990+AT4G25000:12852433:12852798	0.0676136661743784	1
AT5G04700:1355934:1356425	0.0676136661743784	1
AT1G26208+AT1G26218+AT1G26230:9069093:9069235	0.0677241617704737	1
AT4G03430:1517031:1517118	0.0678346550379517	1
AT1G10960+AT1G10950:3663555:3664186	0.0679451459768456	1
AT3G25070:9132464:9132935	0.0679451459768456	1
AT3G24180+AT3G24170:8739159:8739214	0.0680556345871877	1
AT1G11360:3822147:3822163	0.0680556345871877	1
AT3G56160:20838188:20838308	0.068276604822348	1
AT4G17150:9641063:9641218	0.068276604822348	1
AT4G16970+AT4G16960:9547402:9548154	0.0683870864472316	1
AT5G62130:24952132:24952401	0.0684975657436944	1
AT1G16780+AT1G16800:5744112:5744138	0.0684975657436944	1
AT1G04640+AT1G04635:1291300:1292022	0.0687185173514886	1
AT2G20810+AT2G20815:8960761:8960923	0.0687185173514886	1
AT4G10000:6260453:6260675	0.0688289896628855	1
AT2G31910+AT2G31902+AT2G08485:13564485:13564677	0.0689394596459923	1
AT3G06160+AT3G06170:1868916:1869328	0.0690499273008421	1
AT5G61910+AT5G61900:24859878:24860213	0.0690499273008421	1
AT1G08620:2737049:2737267	0.0691603926274673	1
AT1G50460:18695227:18695377	0.0692708556259008	1
AT1G77060+AT1G77030:28948568:28948624	0.0693813162961752	1
AT2G28190:12016278:12016569	0.0696022306523778	1
AT3G03300+AT3G03305:774313:774479	0.0696022306523778	1
AT3G53420:19803662:19803705	0.0697126843383713	1
AT4G27610:13787984:13788083	0.0697126843383713	1
AT1G02840:628946:629285	0.0698231356963367	1
AT5G40930:16405635:16405702	0.0698231356963367	1
AT1G10930+AT1G10940:3654975:3655059	0.0699335847263065	1
AT2G20950:9003654:9003730	0.0700440314283136	1
AT4G26570:13410624:13410942	0.0700440314283136	1
AT2G22720:9658140:9658146	0.0701544758023906	1
AT4G38900+AT4G38890:18139295:18139790	0.0702649178485703	1
AT5G11640+AT5G11630:3740759:3740877	0.0703753575668853	1
AT2G15530:6773255:6773392	0.0703753575668853	1
AT2G19385+AT2G19380:8385443:8386932	0.0704857949573684	1
AT1G78000:29332452:29332544	0.0704857949573684	1
AT5G08570:2778276:2778324	0.0705962300200523	1
AT5G39520:15823735:15824015	0.0705962300200523	1
AT4G21750:11555951:11556189	0.0707066627549696	1
AT3G02740:590809:591040	0.0707066627549696	1
AT3G19960:6956967:6957708	0.0708170931621532	1
AT3G48060:17748020:17748022	0.0708170931621532	1
AT1G33055+AT1G33050:11971073:11971076	0.0709275212416356	1
AT2G30600:13037250:13037284	0.0710379469934497	1
AT1G50460:18696719:18696914	0.0711483704176281	1
AT3G58900:21773966:21774044	0.0711483704176281	1
AT4G39260:18274006:18274185	0.0712587915142036	1
AT5G51960:21110421:21110702	0.0712587915142036	1
AT4G39180:18246135:18246234	0.0713692102832088	1
AT5G09690+AT5G09680:3001165:3001244	0.0714796267246764	1
AT3G24200:8751153:8751567	0.0714796267246764	1
AT3G60600+AT3G60590:22398767:22398885	0.0715900408386393	1
AT1G07745:2402459:2402754	0.0715900408386393	1
AT3G15353:5180642:5180666	0.0717004526251299	1
AT1G72330+AT1G72340:27236005:27236038	0.0718108620841812	1
AT5G14210+AT5G14220:4584670:4584744	0.0719212692158258	1
AT2G24070:10232706:10234033	0.0719212692158258	1
AT1G06680+AT1G06670:2047656:2047885	0.0720316740200963	1
AT1G06263+AT1G29465:10309575:10309896	0.0721420764970256	1
AT1G55480+AT1G55475:20711513:20712028	0.0721420764970256	1
AT2G24535:10424805:10424985	0.072362874468991	1
AT2G46100+AT2G46090:18951453:18951506	0.0724732699640927	1
AT4G09150:5831044:5831046	0.0724732699640927	1
AT5G35170:13421489:13421508	0.0725836631319839	1
AT2G30480:12988670:12988673	0.0726940539726972	1
AT3G26430+AT3G26420:9675633:9675927	0.0728044424862656	1
AT1G02610:553262:553394	0.0728044424862656	1
AT2G05310:1933536:1933847	0.0730252125320979	1
AT1G03550:886148:886195	0.0730252125320979	1
AT4G35750+AT4G35760:16943416:16943528	0.0731355940644273	1
AT1G72740:27381147:27381164	0.0731355940644273	1
AT2G42590:17731830:17731854	0.0732459732697425	1
AT1G10410+AT1G10400:3415595:3416429	0.0732459732697425	1
AT5G48880:19814395:19814401	0.0733563501480761	1
AT3G49320:18288771:18288902	0.0734667246994609	1
AT2G28100+AT2G28105:11977511:11977913	0.0734667246994609	1
AT5G66460+AT5G66470:26540508:26541561	0.0736874668215149	1
AT1G56612:21213625:21214145	0.0736874668215149	1
AT1G01520+AT1G01510:190478:190828	0.0737978343922495	1
AT1G15060+AT1G15050:5182396:5182504	0.0737978343922495	1
AT4G13850:8022022:8022221	0.0739081996361661	1
AT1G07980:2473726:2473962	0.0739081996361661	1
AT4G14240:8206942:8206963	0.0740185625532973	1
AT3G15180+AT3G15190:5114762:5114899	0.074128923143676	1
AT5G09690+AT5G09680:3001653:3001715	0.0742392814073347	1
AT4G00570+AT4G00560:241459:241646	0.0743496373443063	1
AT4G35750+AT4G35760:16941200:16941464	0.0744599909546234	1
AT1G05347+AT1G17870:6151349:6151546	0.0744599909546234	1
AT1G62250:22995920:22996057	0.0745703422383187	1
AT2G22490:9554415:9554417	0.0745703422383187	1
AT2G13370:5555799:5556204	0.0746806911954249	1
AT5G54280:22042774:22042912	0.0747910378259747	1
AT1G05347+AT1G17870:6151640:6152222	0.0747910378259747	1
AT2G25670:10930720:10930827	0.0749013821300009	1
AT1G35340:12977710:12978013	0.075011724107536	1
AT5G45472+AT5G45475+AT5G45469+AT5G45490:18424131:18424684	0.0751220637586129	1
AT1G51840:19250359:19250604	0.0751220637586129	1
AT2G33530:14200284:14200674	0.0752324010832642	1
AT1G33055+AT1G33050:11971308:11971409	0.0753427360815226	1
AT1G44446:16849207:16849282	0.0754530687534208	1
AT1G53450:19952808:19953047	0.0754530687534208	1
AT2G46810:19240811:19241167	0.0755633990989916	1
AT5G53900:21882735:21882856	0.0755633990989916	1
AT5G60170:24229700:24229705	0.0756737271182675	1
AT1G42480:15937858:15938227	0.0756737271182675	1
AT4G33945+AT4G33940:16266019:16266367	0.0757840528112814	1
AT3G11620:3671575:3671612	0.0757840528112814	1
AT1G16720:5725726:5725824	0.075894376178066	1
AT3G61220:22662877:22662952	0.0760046972186538	1
AT3G01500+AT3G01510:194708:194723	0.0761150159330777	1
AT5G19500:6579423:6579463	0.0761150159330777	1
AT1G31360:11236471:11236535	0.0762253323213703	1
AT3G49430:18332472:18332492	0.0762253323213703	1
AT3G24180+AT3G24170:8740881:8740991	0.0763356463835643	1
AT1G60995+AT1G61000:22472029:22472082	0.0763356463835643	1
AT1G55480+AT1G55475:20712669:20712853	0.0764459581196924	1
AT4G28706+AT4G28710:14174159:14174318	0.0765562675297874	1
AT2G32650:13851137:13851311	0.0765562675297874	1
AT3G59060:21829914:21830181	0.0766665746138818	1
AT5G13320:4267456:4267592	0.0767768793720084	1
AT1G20620:7143805:7144105	0.0767768793720084	1
AT1G04750:1332849:1333160	0.0768871818042	1
AT3G43610:15518181:15518183	0.0769974819104892	1
AT2G17033:7401233:7401235	0.0771077796909087	1
AT1G06680+AT1G06670:2043396:2043485	0.0772180751454912	1
AT4G38710:18078547:18078585	0.0772180751454912	1
AT4G27960:13917343:13917500	0.0773283682742693	1
AT1G78810:29628546:29628635	0.0773283682742693	1
